filename,class_label,anomaly_label,score
normal-A-T-10-Down-10-A1-0.png,0,0,0.016932081431150436
normal-A-T-10-Down-10-A1-19.png,0,0,0.013130299746990204
normal-A-T-10-Down-10-A1-3.png,0,0,0.020569078624248505
normal-A-T-10-Down-11-A1-11.png,0,0,0.019129911437630653
normal-A-T-10-Down-12-A1-1.png,0,0,0.02110203355550766
normal-A-T-10-Down-12-A1-13.png,0,0,0.03531587868928909
normal-A-T-10-Down-12-A1-4.png,0,0,0.124819815158844
normal-A-T-10-Down-12-A1-8.png,0,0,0.02131909504532814
normal-A-T-10-Down-13-A1-19.png,0,0,0.011884896084666252
normal-A-T-10-Down-14-A1-10.png,0,0,0.0340634249150753
normal-A-T-10-Down-14-A1-11.png,0,0,0.03435976430773735
normal-A-T-10-Down-14-A1-2.png,0,0,0.0165573637932539
normal-A-T-10-Down-14-A1-7.png,0,0,0.0352853462100029
normal-A-T-10-Down-14-A1-9.png,0,0,0.019642062485218048
normal-A-T-10-Down-15-A1-12.png,0,0,0.016416672617197037
normal-A-T-10-Down-15-A1-15.png,0,0,0.01675856113433838
normal-A-T-10-Down-15-A1-20.png,0,0,0.013664091937243938
normal-A-T-10-Down-15-A1-22.png,0,0,0.019513733685016632
normal-A-T-10-Down-15-A1-4.png,0,0,0.027300801128149033
normal-A-T-10-Down-15-A1-8.png,0,0,0.01378188282251358
normal-A-T-10-Down-16-A1-11.png,0,0,0.012673784047365189
normal-A-T-10-Down-17-A1-8.png,0,0,0.012606541626155376
normal-A-T-10-Down-18-A1-16.png,0,0,0.020348161458969116
normal-A-T-10-Down-19-A1-10.png,0,0,0.024278681725263596
normal-A-T-10-Down-19-A1-15.png,0,0,0.015434722416102886
normal-A-T-10-Down-2-A1-17.png,0,0,0.024516038596630096
normal-A-T-10-Down-2-A1-21.png,0,0,0.023425448685884476
normal-A-T-10-Down-20-A1-1.png,0,0,0.02142277918756008
normal-A-T-10-Down-20-A1-6.png,0,0,0.019945163279771805
normal-A-T-10-Down-21-A1-10.png,0,0,0.021809902042150497
normal-A-T-10-Down-21-A1-14.png,0,0,0.1340111792087555
normal-A-T-10-Down-21-A1-15.png,0,0,0.014211839064955711
normal-A-T-10-Down-21-A1-8.png,0,0,0.02432645484805107
normal-A-T-10-Down-22-A1-14.png,0,0,0.022419821470975876
normal-A-T-10-Down-22-A1-17.png,0,0,0.018786493688821793
normal-A-T-10-Down-23-A1-1.png,0,0,0.023409901186823845
normal-A-T-10-Down-23-A1-4.png,0,0,0.09088798612356186
normal-A-T-10-Down-23-A1-5.png,0,0,0.011679241433739662
normal-A-T-10-Down-24-A1-1.png,0,0,0.01992088556289673
normal-A-T-10-Down-24-A1-12.png,0,0,0.01348833553493023
normal-A-T-10-Down-24-A1-6.png,0,0,0.013180842623114586
normal-A-T-10-Down-3-A1-11.png,0,0,0.022523527964949608
normal-A-T-10-Down-3-A1-12.png,0,0,0.011212635785341263
normal-A-T-10-Down-3-A1-19.png,0,0,0.012632312253117561
normal-A-T-10-Down-3-A1-9.png,0,0,0.01279892772436142
normal-A-T-10-Down-4-A1-10.png,0,0,0.018843576312065125
normal-A-T-10-Down-4-A1-18.png,0,0,0.012063069269061089
normal-A-T-10-Down-4-A1-19.png,0,0,0.012859242036938667
normal-A-T-10-Down-4-A1-5.png,0,0,0.012315633706748486
normal-A-T-10-Down-5-A1-10.png,0,0,0.9967925548553467
normal-A-T-10-Down-5-A1-17.png,0,0,2.9510860443115234
normal-A-T-10-Down-5-A1-6.png,0,0,0.015989059582352638
normal-A-T-10-Down-54-A1-10.png,0,0,0.021976102143526077
normal-A-T-10-Down-54-A1-12.png,0,0,0.011349759064614773
normal-A-T-10-Down-54-A1-17.png,0,0,0.018138695508241653
normal-A-T-10-Down-55-A1-14.png,0,0,0.02535126358270645
normal-A-T-10-Down-55-A1-16.png,0,0,0.013944055885076523
normal-A-T-10-Down-56-A1-0.png,0,0,0.0247370433062315
normal-A-T-10-Down-56-A1-20.png,0,0,0.015055633150041103
normal-A-T-10-Down-56-A1-4.png,0,0,0.014039970003068447
normal-A-T-10-Down-57-A1-12.png,0,0,0.013205229304730892
normal-A-T-10-Down-58-A1-13.png,0,0,0.016895724460482597
normal-A-T-10-Down-58-A1-6.png,0,0,0.013178074732422829
normal-A-T-10-Down-58-A1-7.png,0,0,0.02585155889391899
normal-A-T-10-Down-59-A1-1.png,0,0,0.016142532229423523
normal-A-T-10-Down-59-A1-11.png,0,0,0.01637246087193489
normal-A-T-10-Down-6-A1-1.png,0,0,0.0191618911921978
normal-A-T-10-Down-6-A1-11.png,0,0,0.013840895146131516
normal-A-T-10-Down-60-A1-10.png,0,0,0.034696273505687714
normal-A-T-10-Down-61-A1-0.png,0,0,0.025244176387786865
normal-A-T-10-Down-61-A1-14.png,0,0,0.017855733633041382
normal-A-T-10-Down-61-A1-19.png,0,0,0.01176915317773819
normal-A-T-10-Down-62-A1-13.png,0,0,0.020488787442445755
normal-A-T-10-Down-62-A1-20.png,0,0,0.014332247897982597
normal-A-T-10-Down-62-A1-7.png,0,0,0.031222617253661156
normal-A-T-10-Down-62-A1-9.png,0,0,0.01762867346405983
normal-A-T-10-Down-63-A1-15.png,0,0,0.018766168504953384
normal-A-T-10-Down-64-A1-15.png,0,0,0.019247328862547874
normal-A-T-10-Down-64-A1-17.png,0,0,0.04056236520409584
normal-A-T-10-Down-64-A1-18.png,0,0,0.016400586813688278
normal-A-T-10-Down-65-A1-16.png,0,0,0.014952940866351128
normal-A-T-10-Down-65-A1-20.png,0,0,0.014893094077706337
normal-A-T-10-Down-65-A1-22.png,0,0,0.018920637667179108
normal-A-T-10-Down-66-A1-0.png,0,0,0.02987554483115673
normal-A-T-10-Down-66-A1-15.png,0,0,0.016888607293367386
normal-A-T-10-Down-66-A1-8.png,0,0,0.017199963331222534
normal-A-T-10-Down-68-A1-13.png,0,0,0.015416770242154598
